STRS_bank_deposit_self_no,Voce nao tem dinheiro suficiente em sua conta para transferir $%1 sobre a conta desejada.,,,
STRS_bank_deposit_other_no2,Voce nao tem dinheiro suficiente na sua conta para tranferir $%1 sobre a Conta desejada. Lembre-se que você precisará de bastante dinheiro em sua conta para o imposto adicional de %2 por cento.,,,
STRS_bank_account_getmoney,Voce tem $%1 de %2 na sua conta.,,,
STRS_bank_deposit_yes,$%1 transferidos para a conta desejada. Por favor, note que você teve que pagar %2 impostos de transferencia. Entao voce paga $%3.,,
STRS_bank_deposit_self_yes,$%1 transferido para sua conta bancaria.,,,
STRS_bank_withdraw_yes,$%1 retirada com sucesso.,,,
STRS_bank_zinsen,"Voce tem %2 por cento dinheiro extra a partir do banco, você tem agora $%1 em sua conta bancaria.",,,
STRS_bank_no_valid_number,O valor nao um numero valido.,,,
STRS_bank_player_not_ingame,Erro: O jogador nao esta em jogo.,,,
STRS_bank_hints_account_balance,Voce tem  %1$ na sua conta.,,,
STRS_bank_addaction_robb,Rouba o banco,,,
STRS_bank_addaction_dialog,menu do banco,,,
STRS_bank_addaction_balance,Saldo da conta,,,
STRD_bank_description_title,Banco,,,
STRD_bank_description_deposit_transfer,Deposit/Transfer,,,
STRD_bank_description_selectplayer,Selecione o Jogador:,,,
STRD_bank_description_steuern,Incl. Taxes:,,,
STRD_bank_description_bank_withdraw,Retirar,,,
STRD_bank_description_submit,Submite,,,
STRD_bank_description_cancel,Cancela,,,
STRD_bank_description_withdraw,Withdraw,,,
STRS_gasstation_bereits_getankt,O combustivel do veiculo ja esta em 100%.,,,
STRS_gasstation_tanken_vclleft,Nao saia do carro enquanto abastece.,,,
STRS_gasstation_tanken_vclmoved,Voce cancelo a acao nao mova o veiculo.,,,
STRS_gasstation_tanken_money,Voce nao tem dinehiro suficiente para completar o tanque do veiculo.,,,
STRS_gasstation_tanken_finished,Estado do combustivel do veiculo 100% Novamente!,,,
STRS_gasstation_tanken_zwischenmsg,Estado do combustivel: %1 of 100. \n Voce abasteceu 10 litros no seu carro,,,
STRS_addaction_buy_gas,Abastecer $%1 por 10 litros,,,
STRS_invest_action,Investir em negocios,,,
STRS_invest_nomoney,Voce nao tem dinheiro suficiente.,,,
STRS_invest_wait,Aguarde 15 minutos ate seus nogocios crescer e poder negorcia ou vender,,,
STRS_invest_lost,"Sorry, no luck this time.",,,
STRS_invest_winner,"parabens, voce ganho $%1!",,,
STRD_ivnest_title,investir,,,
STRD_invest_buyticket,Investir em negocios ,,,
STRD_invest_cancel,Cancela,,,
STRS_lotto_action,Jogar Lotto,,,
STRS_lotto_lost,Desculpe, seu bilhete nao foi sortiado dessa vez.,,
STRS_lotto_winner,Parabens,,,
STRS_lotto_nomoney,Voce nao tem dinheiro suficiente.,,,
STRS_lotto_wait,Voce sera notificado do resultado da loteria em  30 minutos.,,,
STRD_lotto_title,Lotto,,,
STRD_lotto_buyticket,Comprar bilhete,,,
STRD_lotto_cancel,Cancela,,,
STRS_workplacemission_weapon_alreadyhave,Voce ja tem um trabalho de entregar armas. obter armas %1,,,
STRS_workplacemission_weapon_startjob,Pegar arma %1,,,
STRS_workplacemission_weapon_donthave,Voce nao tem um trabalho de entregar armas,,,
STRS_workplacemission_weapon_finish,Voce entrego a arma %1 e voce tem $%2.,,,
STRS_workplacemission_weapon_cannotfinish,Voce nao tem a arma nescessaria (%1).Volte quando tiver.,,,
STRS_workplacemission_weapon_zeitsperre,"Voce tem que esperar pelo menos %1 minutos desde o seu ultimo trabalho para obter um novo. ""Voce deve ter pelo menos %1 Minuten warten bis du einen neuen annehmen kannst""",,,
STRS_workplacemission_addaction_searchjob,Procurar trabalho,,,
STRS_workplacemission_addaction_searchjob_cancel,Cancela pesquisa de por trabalho,,,
STRS_workplacemission_delivery_finish,Voce termino uma missao de entrega em $%1!,,,
STRS_workplacemission_deliverymsg_1,Aqui tem uma caixa com algumas armas leve para nosso cliente em %1.,,,
STRS_workplacemission_deliverymsg_2,A Client  at %1 needs this package.,,,
STRS_workplacemission_deliverymsg_3,Leve esse pen drives para nosso cliente em %1.,,,
STRS_workplacemission_deliverymsg_4,Um de nossos clientes em %1 quer esse pacote.,,,
STRS_workplacemission_deliverymsg_5,"Aqui estao algumas revistas da playboy, entrega-las a um de nossos clientes em %1.",,,
STRS_workplacemission_deliverymsg_6,Aqui estao alguns jogos de super nintendo para nosso cliente em %1.,,,
STRS_workplacemission_deliverymsg_7,Nosso cliente em %1 solicitou alguns caixa externa. entrega-los.,,,
STRS_workplacemission_deliverymsg_8,Pegue este pacote e entregá-lo ao nosso cliente em %1.,,,
STRS_workplacemission_deliverymsg_9,Existem alguns documentos secretos nesta mala. leva-los para o nosso cliente em %1.,,,
STRS_workplacemission_deliverymsg_10,Este pacote é para um cliente no %1. entregue-o a ele.,,,
STRS_workplacemission_searchjob_targetreached,Voce encontrou o objeto que voce tinha que encontrar. Aproxime-se dela para terminar o trabalho.,,,
STRS_workplacemission_search_finish,Você encontrou o alvo e tem $%1!,,,
STRS_workplacemission_searchmsg_1,Um carro foi abandonado na floresta. Encontra-lo.,,,
STRS_workplacemission_searchmsg_2,A blackhawk caiu na floresta. Encontra-lo.,,,
STRS_workplacemission_searchmsg_3,A Ural foi abandonado na floresta. Encontra-lo.,,,
STRS_workplacemission_delivery_finishaction,Missao de entrega finalizada!,,,
STRS_workplacemission_search_finishaction,Encontre esse objeto!,,,
STRS_addaction_weaponjob_anfang,Pega entra de arma ,,,
STRS_workplacemission_weaponjob_ende,comcluida a entra da arma ,,,
STRS_workplacemission_already,Voce ja tem um local de trabalho.,,,
STRS_workplacemission_plane_nospace,Nao tem mais vagas no carro.,,,
STRS_workplacemission_taxi_action,Missoes de taxi,,,
STRS_workplacemission_taxi_cancelaction,missao comcluida,,,
STRS_workplacemission_taxi_alreadyinuse,"Voce ja esta fazendo uma missao de taxi %1 minutes, so you can not do another mission now. ",,,
STRS_workplacemission_taxi_marker_kunde,O passageiro espera aqui,,,
STRS_workplacemission_taxi_marker_ziel,Seu passageiro esta com pressa,,,
STRS_workplacemission_taxi_begin,A Passenger waits for you. You can see his/her position on the map. Drive around 20 metres near him/her and he/she will board your vehicle automatically.,,,
STRS_workplacemission_taxi_wannagetin,O seu passageiro quer entrar em seu veiculo. Fique aqui e espere ate que ele tenha entrado.,,,
STRS_workplacemission_taxi_target,Bring him to the position marked on the map!,,,
STRS_workplacemission_taxi_success,Voce chego no destino do seu passageiro. For this mission you got $%1. You get a new taxi mission within a few seconds.,,,
STRS_workplacemission_taxi_failure,Voce ou seu passageiro morreram fim de missao.,,,
STRS_workplacemission_taxi_canceled,Voce termino a missao taxi.,,,
STRS_workplacemission_taxi_nospace,Nao ah mais vaga no veiculo.,,,
STRS_rennen_kein_vehicle,Voce tem que ser o condutor do veiculo.,,,
STRS_rennen_already_racemember,Voce ja entro na corrida.,,,
STRS_rennen_kein_fahrer,Voce tem que ser o condutor do veiculo.,,,
STRS_rennen_falsches_vcl,Voce nao tem permissao para entrar na corrida com este carro!,,,
STRS_rennen_hat_angefangen,A Corrida inicio.,,,
STRS_rennen_no_racemoney,Voce nao tem permisao para isso.,,,
STRS_rennen_joinedrace,Voce entrou na corrida.,,,
STRS_rennen_tot,Voce esta morto e deixou a corrida.,,,
STRS_rennen_vcltot,Seu veiculo foi destruído e voce esta fora da corrida.,,,
STRS_rennen_zuende,A corrida terminou.,,,
STRS_rennen_pub_start1,A corrida de rua vai começar em 60 segundos.,,,
STRS_rennen_pub_start2,A corrida inicio. %1 jogadores estão lutando para $%2.,,,
STRS_rennen_pub_ausgeschlossen,Voce estava muito longe da posicao inicial da corrida. e Pode ter sido removido da corrida.,,,
STRS_rennen_pub_record,Tempo vencedores: %1!!!,,,
STRS_rennen_pub_gewinnermeldung,A corrida de rua terminou. O vencedor é is %1 who drove the whole Race in %2 seconds! %3,,,
STRS_rennen_pub_gewinner,Voce venceu a corrida de rua e tem $%1,,,
STRS_rennen_pub_abort,A corrida foi cancelada.,,,
STRS_Drugs_Plant_Marijuana,Voce plantou um pouco de maconha.,,,
STRS_action_Drugs_MarijuanaBurn,queime Maconha,,,
STRS_Drugs_Marijuana_NearlyReady,150 segundos ate maconha estar pronta.,,,
STRS_action_Drugs_MarijuanaHarvest,Colher maconha.,,,
STRS_Drugs_Marijuana_Ready,Planta de maconha pronto para a colheita!,,,
,,,,
STRS_mainmenu_MissionTutorial,"In this small Tutorial we will explain the basic aspects of the mission. For more information visit Zargabad Life topic on the BI forums or have a look at the briefing.\n\n
	- Money, Items and the Inventory:\n
	Money is one of the important things in Zargabad Life. While cops receive their normal paychecks after some time, civs have to work for their money. 
	Legal ways to earn money are staying in one of the workplaces, buy some workers
	Illegal ways to earn money are robbing the bank, dealing with drugs or robbing other players. More information about ways to earn money can be found in the briefing. 
	Money and all the other items will be stored in your own inventory. You can open it by using the corespondending entry in your action menu. Items can be used, deleted or given to other players. Information about the items can be seen in the inventory.
	All shops where you can buy and sell items are marked on the map (Items are Vehicles, Weapons and other Objects such as repair kits...). Keep in mind that you have to buy a license for weapons and some other items before you are able to buy them. 
	When you die you lose you whole inventory. In order to save your money and items you can store them in your bank account, at your hideout or other storages. 
	If you lose your connection your account is saved on the server so you keep your money after a reconnect. Licenses are also saved. ,
	Note that all saved information is lost when the server restarts or changes the map.\n\n,
	- A word on weapons and vehicles:\n,
	You should always holster your weapons by using the animation menu which can be found in your action menu. By carrying unholstered weapons cops will see you as a threat and attack you. ,
	Using a vehicle you should always make sure that you are driving on the right side of the road and watch out for police checkpoints. Note that you vehicle can be locked using the action entry or the keychain in you inventory. \n\n,
	- Getting started:\n,
	As a cop you should always communicate with the other people. Warn before you shoot and try to stun instead of kill civilians. The first thing you should do is to get a stun gun, other weapons and a vehicle. 
	As a civ you are very low on money. You should buy a drivers license and a small vehicle in order to drive to a work place and do some jobs or stay there for a while. When having enough money you can buy workplaces, shops or other things to get some income.",,,
,,,,
STRS_mainmenu_AboutThisMission,About this mission:\n,,,
"	The original scripts are from saharni life handed down from Pogomon. The port was done by EddieV", Additional scripting after the original port done by Gman and S.W.A.T.,,,
,,,,
STRS_mainmenu_FAQ,Frequently Asked Questions:\n,,,
"	Where can I find information on Takistan? Go to http://www.jaiclan.co.cc",,,,
,,,,
STRD_mainmenu_description_close,Close,,,
STRD_cam_description_header,Free cam,,,
STRD_cam_description_100north,100m North,,,
STRD_cam_description_100south,100m South,,,
STRD_cam_description_100west,100m West,,,
STRD_cam_description_100east,100m East,,,
STRD_cam_description_halt,Stop,,,
STRD_cam_description_zoomin,Zoom in,,,
STRD_cam_description_zoomout,Zoom out,,,
STRD_cam_description_resetbright,Brilho automatico,,,
STRD_cam_description_nvgon,NV Ligado,,,
STRD_cam_description_nvgoff,NV Desligado,,,
STRS_item_gasmask_info,Enquanto a mascara de gas esta em seu inventario você esta seguro de gas lacrimogeneo.,,,
STRS_item_gasmask,Mascara de gas,,,
STRS_object_shop,Drop items into this shop and other players will be able to buy them. Note if you abort the game,,,
STRS_need_pistol_license,You need a pistol license first!,,,
STRS_not_enough_money_riflelicense,You do not have enough money.,,,
STRS_recieved_rifle_license,You got a rifle license,,,
STRS_veh_pistol,Holster pistol,,,
